"REF_DATE","GEO","DGUID","Radio station format","Audience occupation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Canada","","Golden-oldies, rock music","Sales worker","Percent","239","units","0","v28466019","1.8.10","15.7","","","","1"
"2007","Canada","","Golden-oldies, rock music","Middle manager","Percent","239","units","0","v28466020","1.8.11","17.6","","","","1"
"2007","Canada","","Golden-oldies, rock music","Store owner, self employed, contractor","Percent","239","units","0","v28466021","1.8.12","15.2","","","","1"
"2007","Canada","","Golden-oldies, rock music","Senior manager or executive","Percent","239","units","0","v28466022","1.8.13","16.2","","","","1"
"2007","Canada","","Golden-oldies, rock music","Professional","Percent","239","units","0","v28466023","1.8.14","13.8","","","","1"
"2007","Canada","","Golden-oldies, rock music","Not working","Percent","239","units","0","v28466024","1.8.15","9.0","","","","1"
"2007","Canada","","Golden-oldies, rock music","Occupation unknown","Percent","239","units","0","v28466028","1.8.19","10.1","","","","1"
"2007","Canada","","Middle-of-the-road music","General labourer","Percent","239","units","0","v28466029","1.9.1","1.1","","","","1"
"2007","Canada","","Middle-of-the-road music","Service industry worker","Percent","239","units","0","v28466030","1.9.2","0.6","","","","1"
"2007","Canada","","Middle-of-the-road music","Farmer, farm worker","Percent","239","units","0","v28466031","1.9.3","0.8","","","","1"
"2007","Canada","","Middle-of-the-road music","Fisheries worker","Percent","239","units","0","v28466032","1.9.4","1.1","","","","1"
"2007","Canada","","Middle-of-the-road music","Skilled tradesperson","Percent","239","units","0","v28466033","1.9.5","1.6","","","","1"
"2007","Canada","","Middle-of-the-road music","Skilled service worker","Percent","239","units","0","v28466034","1.9.6","0.9","","","","1"
"2007","Canada","","Middle-of-the-road music","Technical worker","Percent","239","units","0","v28466035","1.9.7","0.5","","","","1"
"2007","Canada","","Middle-of-the-road music","Clerical and related worker","Percent","239","units","0","v28466036","1.9.8","1.2","","","","1"
"2007","Canada","","Middle-of-the-road music","Artistic, literary, recreational worker","Percent","239","units","0","v28466037","1.9.9","0.7","","","","1"
"2007","Canada","","Middle-of-the-road music","Sales worker","Percent","239","units","0","v28466038","1.9.10","0.4","","","","1"
"2007","Canada","","Middle-of-the-road music","Middle manager","Percent","239","units","0","v28466039","1.9.11","1.3","","","","1"
"2007","Canada","","Middle-of-the-road music","Store owner, self employed, contractor","Percent","239","units","0","v28466040","1.9.12","1.1","","","","1"
"2007","Canada","","Middle-of-the-road music","Senior manager or executive","Percent","239","units","0","v28466041","1.9.13","0.8","","","","1"
"2007","Canada","","Middle-of-the-road music","Professional","Percent","239","units","0","v28466042","1.9.14","1.2","","","","1"
"2007","Canada","","Middle-of-the-road music","Not working","Percent","239","units","0","v28466043","1.9.15","2.2","","","","1"
"2007","Canada","","Middle-of-the-road music","Occupation unknown","Percent","239","units","0","v28466047","1.9.19","3.1","","","","1"
"2007","Canada","","Other radio station formats","General labourer","Percent","239","units","0","v28466048","1.10.1","6.1","","","","1"
"2007","Canada","","Other radio station formats","Service industry worker","Percent","239","units","0","v28466049","1.10.2","18.3","","","","1"
"2007","Canada","","Other radio station formats","Farmer, farm worker","Percent","239","units","0","v28466050","1.10.3","6.3","","","","1"
"2007","Canada","","Other radio station formats","Fisheries worker","Percent","239","units","0","v28466051","1.10.4","4.6","","","","1"
"2007","Canada","","Other radio station formats","Skilled tradesperson","Percent","239","units","0","v28466052","1.10.5","4.9","","","","1"
"2007","Canada","","Other radio station formats","Skilled service worker","Percent","239","units","0","v28466053","1.10.6","4.6","","","","1"
"2007","Canada","","Other radio station formats","Technical worker","Percent","239","units","0","v28466054","1.10.7","5.9","","","","1"
"2007","Canada","","Other radio station formats","Clerical and related worker","Percent","239","units","0","v28466055","1.10.8","9.1","","","","1"
"2007","Canada","","Other radio station formats","Artistic, literary, recreational worker","Percent","239","units","0","v28466056","1.10.9","6.6","","","","1"
"2007","Canada","","Other radio station formats","Sales worker","Percent","239","units","0","v28466057","1.10.10","11.7","","","","1"
"2007","Canada","","Other radio station formats","Middle manager","Percent","239","units","0","v28466058","1.10.11","5.2","","","","1"
"2007","Canada","","Other radio station formats","Store owner, self employed, contractor","Percent","239","units","0","v28466059","1.10.12","7.7","","","","1"
"2007","Canada","","Other radio station formats","Senior manager or executive","Percent","239","units","0","v28466060","1.10.13","5.1","","","","1"
"2007","Canada","","Other radio station formats","Professional","Percent","239","units","0","v28466061","1.10.14","5.8","","","","1"
"2007","Canada","","Other radio station formats","Not working","Percent","239","units","0","v28466062","1.10.15","5.7","","","","1"
"2007","Canada","","Other radio station formats","Occupation unknown","Percent","239","units","0","v28466066","1.10.19","7.0","","","","1"
"2007","Canada","","Sports radio format","General labourer","Percent","239","units","0","v28466067","1.11.1","1.4","","","","1"
"2007","Canada","","Sports radio format","Service industry worker","Percent","239","units","0","v28466068","1.11.2","0.0","","","","1"
"2007","Canada","","Sports radio format","Farmer, farm worker","Percent","239","units","0","v28466069","1.11.3","1.1","","","","1"
"2007","Canada","","Sports radio format","Fisheries worker","Percent","239","units","0","v28466070","1.11.4","0.6","","","","1"
"2007","Canada","","Sports radio format","Skilled tradesperson","Percent","239","units","0","v28466071","1.11.5","2.2","","","","1"
"2007","Canada","","Sports radio format","Skilled service worker","Percent","239","units","0","v28466072","1.11.6","1.2","","","","1"
"2007","Canada","","Sports radio format","Technical worker","Percent","239","units","0","v28466073","1.11.7","2.6","","","","1"
"2007","Canada","","Sports radio format","Clerical and related worker","Percent","239","units","0","v28466074","1.11.8","1.4","","","","1"
"2007","Canada","","Sports radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466075","1.11.9","3.5","","","","1"
"2007","Canada","","Sports radio format","Sales worker","Percent","239","units","0","v28466076","1.11.10","1.3","","","","1"
"2007","Canada","","Sports radio format","Middle manager","Percent","239","units","0","v28466077","1.11.11","2.5","","","","1"
"2007","Canada","","Sports radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466078","1.11.12","2.6","","","","1"
"2007","Canada","","Sports radio format","Senior manager or executive","Percent","239","units","0","v28466079","1.11.13","3.2","","","","1"
"2007","Canada","","Sports radio format","Professional","Percent","239","units","0","v28466080","1.11.14","1.8","","","","1"
"2007","Canada","","Sports radio format","Not working","Percent","239","units","0","v28466081","1.11.15","0.2","","","","1"
"2007","Canada","","Sports radio format","Occupation unknown","Percent","239","units","0","v28466085","1.11.19","1.1","","","","1"
"2007","Canada","","Talk radio format","General labourer","Percent","239","units","0","v28466086","1.12.1","6.1","","","","1"
"2007","Canada","","Talk radio format","Service industry worker","Percent","239","units","0","v28466087","1.12.2","8.2","","","","1"
"2007","Canada","","Talk radio format","Farmer, farm worker","Percent","239","units","0","v28466088","1.12.3","5.8","","","","1"
"2007","Canada","","Talk radio format","Fisheries worker","Percent","239","units","0","v28466089","1.12.4","7.9","","","","1"
"2007","Canada","","Talk radio format","Skilled tradesperson","Percent","239","units","0","v28466090","1.12.5","9.2","","","","1"
"2007","Canada","","Talk radio format","Skilled service worker","Percent","239","units","0","v28466091","1.12.6","6.0","","","","1"
"2007","Canada","","Talk radio format","Technical worker","Percent","239","units","0","v28466092","1.12.7","8.8","","","","1"
"2007","Canada","","Talk radio format","Clerical and related worker","Percent","239","units","0","v28466093","1.12.8","6.7","","","","1"
"2007","Canada","","Talk radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466094","1.12.9","11.2","","","","1"
"2007","Canada","","Talk radio format","Sales worker","Percent","239","units","0","v28466095","1.12.10","4.8","","","","1"
"2007","Canada","","Talk radio format","Middle manager","Percent","239","units","0","v28466096","1.12.11","7.7","","","","1"
"2007","Canada","","Talk radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466097","1.12.12","9.6","","","","1"
"2007","Canada","","Talk radio format","Senior manager or executive","Percent","239","units","0","v28466098","1.12.13","11.8","","","","1"
"2007","Canada","","Talk radio format","Professional","Percent","239","units","0","v28466099","1.12.14","8.7","","","","1"
"2007","Canada","","Talk radio format","Not working","Percent","239","units","0","v28466100","1.12.15","11.6","","","","1"
"2007","Canada","","Talk radio format","Occupation unknown","Percent","239","units","0","v28466104","1.12.19","12.6","","","","1"
"2007","Canada","","United States radio stations","General labourer","Percent","239","units","0","v28466105","1.13.1","3.2","","","","1"
"2007","Canada","","United States radio stations","Service industry worker","Percent","239","units","0","v28466106","1.13.2","0.3","","","","1"
"2007","Canada","","United States radio stations","Farmer, farm worker","Percent","239","units","0","v28466107","1.13.3","2.7","","","","1"
"2007","Canada","","United States radio stations","Fisheries worker","Percent","239","units","0","v28466108","1.13.4","2.6","","","","1"
"2007","Canada","","United States radio stations","Skilled tradesperson","Percent","239","units","0","v28466109","1.13.5","2.7","","","","1"
"2007","Canada","","United States radio stations","Skilled service worker","Percent","239","units","0","v28466110","1.13.6","2.2","","","","1"
"2007","Canada","","United States radio stations","Technical worker","Percent","239","units","0","v28466111","1.13.7","2.7","","","","1"
"2007","Canada","","United States radio stations","Clerical and related worker","Percent","239","units","0","v28466112","1.13.8","3.1","","","","1"
"2007","Canada","","United States radio stations","Artistic, literary, recreational worker","Percent","239","units","0","v28466113","1.13.9","2.4","","","","1"
"2007","Canada","","United States radio stations","Sales worker","Percent","239","units","0","v28466114","1.13.10","2.3","","","","1"
"2007","Canada","","United States radio stations","Middle manager","Percent","239","units","0","v28466115","1.13.11","2.4","","","","1"
"2007","Canada","","United States radio stations","Store owner, self employed, contractor","Percent","239","units","0","v28466116","1.13.12","2.1","","","","1"
"2007","Canada","","United States radio stations","Senior manager or executive","Percent","239","units","0","v28466117","1.13.13","1.6","","","","1"
"2007","Canada","","United States radio stations","Professional","Percent","239","units","0","v28466118","1.13.14","2.5","","","","1"
"2007","Canada","","United States radio stations","Not working","Percent","239","units","0","v28466119","1.13.15","2.4","","","","1"
"2007","Canada","","United States radio stations","Occupation unknown","Percent","239","units","0","v28466123","1.13.19","2.8","","","","1"
